,scenario,version,modified function,value,input,time,# loops,time in ms
3794,branching,compiled,branch time relation,3,10,92.92006306350233,10,92.92006306350233
3795,branching,compiled,branch time relation,3,10,89.31616134941578,10,89.31616134941578
3796,branching,compiled,branch time relation,3,10,84.0719435364008,10,84.0719435364008
3797,branching,compiled,branch time relation,3,10,143.6024196445942,10,143.6024196445942
3798,branching,compiled,branch time relation,3,10,88.3774645626545,10,88.3774645626545
3799,branching,compiled,branch time relation,3,10,112.95338161289692,10,112.95338161289692
3800,branching,compiled,branch time relation,3,10,93.82976591587068,10,93.82976591587068
3801,branching,compiled,branch time relation,3,10,95.96687369048595,10,95.96687369048595
3802,branching,compiled,branch time relation,3,10,88.23917247354984,10,88.23917247354984
3803,branching,compiled,branch time relation,3,10,115.87691307067873,10,115.87691307067873
3804,branching,compiled,branch time relation,3,10,123.3620084822178,10,123.3620084822178
3805,branching,compiled,branch time relation,3,10,107.92248137295246,10,107.92248137295246
3806,branching,compiled,branch time relation,3,10,91.30366891622543,10,91.30366891622543
3807,branching,compiled,branch time relation,3,10,88.48647959530354,10,88.48647959530354
3808,branching,compiled,branch time relation,3,10,93.26285868883132,10,93.26285868883132
3809,branching,compiled,branch time relation,3,10,107.41857439279556,10,107.41857439279556
3810,branching,compiled,branch time relation,3,100,717.9352398961782,100,717.9352398961782
3811,branching,compiled,branch time relation,3,100,645.7755398005247,100,645.7755398005247
3812,branching,compiled,branch time relation,3,100,669.6036234498024,100,669.6036234498024
3813,branching,compiled,branch time relation,3,100,612.6971915364265,100,612.6971915364265
3814,branching,compiled,branch time relation,3,100,753.1069479882717,100,753.1069479882717
3815,branching,compiled,branch time relation,3,100,782.2981867939234,100,782.2981867939234
3816,branching,compiled,branch time relation,3,100,616.3512505590916,100,616.3512505590916
3817,branching,compiled,branch time relation,3,100,611.1100893467665,100,611.1100893467665
3818,branching,compiled,branch time relation,3,100,624.2088917642832,100,624.2088917642832
3819,branching,compiled,branch time relation,3,100,620.7966357469559,100,620.7966357469559
3820,branching,compiled,branch time relation,3,100,620.8461299538612,100,620.8461299538612
3821,branching,compiled,branch time relation,3,100,612.7344742417336,100,612.7344742417336
3822,branching,compiled,branch time relation,3,100,645.854664966464,100,645.854664966464
3823,branching,compiled,branch time relation,3,100,608.9854631572962,100,608.9854631572962
3824,branching,compiled,branch time relation,3,100,732.7269520610571,100,732.7269520610571
3825,branching,compiled,branch time relation,3,100,719.5397410541773,100,719.5397410541773
3826,branching,compiled,branch time relation,3,100,651.1990912258625,100,651.1990912258625
3827,branching,compiled,branch time relation,3,100,734.8164189606905,100,734.8164189606905
3828,branching,compiled,branch time relation,3,100,661.0148008912802,100,661.0148008912802
3829,branching,compiled,branch time relation,3,100,768.78503523767,100,768.78503523767
3830,branching,compiled,branch time relation,3,100,615.1244770735502,100,615.1244770735502
3831,branching,compiled,branch time relation,3,100,769.8223926126957,100,769.8223926126957
3832,branching,compiled,branch time relation,3,100,612.0388172566891,100,612.0388172566891
3833,branching,compiled,branch time relation,3,100,608.7190452963114,100,608.7190452963114
3834,branching,compiled,branch time relation,3,100,743.1534621864557,100,743.1534621864557
3835,branching,compiled,branch time relation,3,100,841.1455322057009,100,841.1455322057009
3836,branching,compiled,branch time relation,3,100,657.834604382515,100,657.834604382515
3837,branching,compiled,branch time relation,3,100,731.1350926756859,100,731.1350926756859
3838,branching,compiled,branch time relation,3,100,730.0702165812254,100,730.0702165812254
3839,branching,compiled,branch time relation,3,100,657.1943555027246,100,657.1943555027246
3840,branching,compiled,branch time relation,3,500,3084.777610376477,500,3084.777610376477
3841,branching,compiled,branch time relation,3,500,2994.1743165254597,500,2994.1743165254597
3842,branching,compiled,branch time relation,3,500,3129.954196512699,500,3129.954196512699
3843,branching,compiled,branch time relation,3,500,2962.5282045453787,500,2962.5282045453787
3844,branching,compiled,branch time relation,3,500,3005.471920594573,500,3005.471920594573
3845,branching,compiled,branch time relation,3,500,3160.0010972470045,500,3160.0010972470045
3846,branching,compiled,branch time relation,3,500,2969.7629269212484,500,2969.7629269212484
3847,branching,compiled,branch time relation,3,500,2998.8454934209585,500,2998.8454934209585
3848,branching,compiled,branch time relation,3,500,2877.0060762763023,500,2877.0060762763023
3849,branching,compiled,branch time relation,3,500,2945.007171481848,500,2945.007171481848
3850,branching,compiled,branch time relation,3,500,3081.8163976073265,500,3081.8163976073265
3851,branching,compiled,branch time relation,3,500,3010.1590156555176,500,3010.1590156555176
3852,branching,compiled,branch time relation,3,500,3018.733002245426,500,3018.733002245426
3853,branching,compiled,branch time relation,3,500,2806.7247942090034,500,2806.7247942090034
3854,branching,compiled,branch time relation,3,500,2511.857783421874,500,2511.857783421874
3855,branching,compiled,branch time relation,3,500,2695.951020345092,500,2695.951020345092
3856,branching,compiled,branch time relation,3,500,3046.888329088688,500,3046.888329088688
3857,branching,compiled,branch time relation,3,500,2946.262888610363,500,2946.262888610363
3858,branching,compiled,branch time relation,3,500,3163.003319874406,500,3163.003319874406
3859,branching,compiled,branch time relation,3,500,2963.464919477701,500,2963.464919477701
3860,branching,compiled,branch time relation,3,500,3068.813674151897,500,3068.813674151897
3861,branching,compiled,branch time relation,3,500,2982.2876527905464,500,2982.2876527905464
3862,branching,compiled,branch time relation,3,500,3118.837270885706,500,3118.837270885706
3863,branching,compiled,branch time relation,3,500,2937.442749738693,500,2937.442749738693
3864,branching,compiled,branch time relation,3,500,3086.5174289792776,500,3086.5174289792776
3865,branching,compiled,branch time relation,3,500,2976.258248090744,500,2976.258248090744
3866,branching,compiled,branch time relation,3,500,2938.0670599639416,500,2938.0670599639416
3867,branching,compiled,branch time relation,3,500,3167.3214063048363,500,3167.3214063048363
3868,branching,compiled,branch time relation,3,500,3131.926130503416,500,3131.926130503416
3869,branching,compiled,branch time relation,3,500,2945.0067058205605,500,2945.0067058205605
3870,branching,compiled,branch time relation,3,1000,5929.371856153011,1000,5929.371856153011
3871,branching,compiled,branch time relation,3,1000,5951.485520228744,1000,5951.485520228744
3872,branching,compiled,branch time relation,3,1000,5996.825005859137,1000,5996.825005859137
3873,branching,compiled,branch time relation,3,1000,5583.379855379462,1000,5583.379855379462
3874,branching,compiled,branch time relation,3,1000,5952.843843027949,1000,5952.843843027949
3875,branching,compiled,branch time relation,3,1000,5939.604574814439,1000,5939.604574814439
3876,branching,compiled,branch time relation,3,1000,5990.219859406352,1000,5990.219859406352
3877,branching,compiled,branch time relation,3,1000,5922.642784193158,1000,5922.642784193158
3878,branching,compiled,branch time relation,3,1000,5817.26242043078,1000,5817.26242043078
3879,branching,compiled,branch time relation,3,1000,5088.6186473071575,1000,5088.6186473071575
3880,branching,compiled,branch time relation,3,1000,5909.726962447166,1000,5909.726962447166
3881,branching,compiled,branch time relation,3,1000,5997.540341690183,1000,5997.540341690183
3882,branching,compiled,branch time relation,3,1000,6027.092855423689,1000,6027.092855423689
3883,branching,compiled,branch time relation,3,1000,5971.907624974847,1000,5971.907624974847
3884,branching,compiled,branch time relation,3,1000,5977.4601478129625,1000,5977.4601478129625
3885,branching,compiled,branch time relation,3,1000,5290.662946179509,1000,5290.662946179509
3886,branching,compiled,branch time relation,3,1000,6014.766857028008,1000,6014.766857028008
3887,branching,compiled,branch time relation,3,1000,5969.544572755694,1000,5969.544572755694
3888,branching,compiled,branch time relation,3,1000,5975.51191598177,1000,5975.51191598177
3889,branching,compiled,branch time relation,3,1000,5848.811250180006,1000,5848.811250180006
3890,branching,compiled,branch time relation,3,1000,5951.259844005108,1000,5951.259844005108
3891,branching,compiled,branch time relation,3,1000,5910.392543300986,1000,5910.392543300986
3892,branching,compiled,branch time relation,3,1000,6050.673903897405,1000,6050.673903897405
3893,branching,compiled,branch time relation,3,1000,6066.129939630628,1000,6066.129939630628
3894,branching,compiled,branch time relation,3,1000,5908.519180491567,1000,5908.519180491567
3895,branching,compiled,branch time relation,3,1000,6054.133834317327,1000,6054.133834317327
3896,branching,compiled,branch time relation,3,1000,6000.891832634807,1000,6000.891832634807
3897,branching,compiled,branch time relation,3,1000,6053.434308618307,1000,6053.434308618307
3898,branching,compiled,branch time relation,3,1000,6003.689212724567,1000,6003.689212724567
3899,branching,compiled,branch time relation,3,1000,6047.440700232983,1000,6047.440700232983
3900,branching,compiled,case distribution,3,1,44.78258825838566,1,44.78258825838566
3901,branching,compiled,case distribution,3,1,51.19345523416996,1,51.19345523416996
3902,branching,compiled,case distribution,3,1,47.11313918232918,1,47.11313918232918
3903,branching,compiled,case distribution,3,1,45.87537795305252,1,45.87537795305252
3904,branching,compiled,case distribution,3,1,45.201415196061134,1,45.201415196061134
3905,branching,compiled,case distribution,3,1,49.82058331370354,1,49.82058331370354
3906,branching,compiled,case distribution,3,1,45.9925401955843,1,45.9925401955843
3907,branching,compiled,case distribution,3,1,46.83880694210529,1,46.83880694210529
3908,branching,compiled,case distribution,3,1,46.35542817413807,1,46.35542817413807
3909,branching,compiled,case distribution,3,1,44.50169391930103,1,44.50169391930103
3910,branching,compiled,case distribution,3,1,45.11083848774433,1,45.11083848774433
3911,branching,compiled,case distribution,3,1,52.490873262286186,1,52.490873262286186
3912,branching,compiled,case distribution,3,1,63.32354247570038,1,63.32354247570038
3913,branching,compiled,case distribution,3,1,46.73461243510246,1,46.73461243510246
3914,branching,compiled,case distribution,3,1,40.57876765727997,1,40.57876765727997
3915,branching,compiled,case distribution,3,1,56.1163742095232,1,56.1163742095232
3916,branching,compiled,case distribution,3,1,46.51033878326416,1,46.51033878326416
3917,branching,compiled,case distribution,3,1,46.70338705182076,1,46.70338705182076
3918,branching,compiled,case distribution,3,1,44.54565420746803,1,44.54565420746803
3919,branching,compiled,case distribution,3,1,44.469233602285385,1,44.469233602285385
3920,branching,compiled,case distribution,3,1,45.15967331826687,1,45.15967331826687
3921,branching,compiled,case distribution,3,1,56.71739764511585,1,56.71739764511585
3922,branching,compiled,case distribution,3,1,42.12335497140885,1,42.12335497140885
3923,branching,compiled,case distribution,3,1,43.52722875773907,1,43.52722875773907
3924,branching,compiled,case distribution,3,1,44.98842358589173,1,44.98842358589173
3925,branching,compiled,case distribution,3,1,42.26376861333847,1,42.26376861333847
3926,branching,compiled,case distribution,3,1,48.76029677689076,1,48.76029677689076
3927,branching,compiled,case distribution,3,1,44.09568570554256,1,44.09568570554256
3928,branching,compiled,case distribution,3,1,43.01487281918526,1,43.01487281918526
3929,branching,compiled,case distribution,3,1,44.96635124087334,1,44.96635124087334
3930,branching,compiled,case distribution,3,10,140.99795557558537,10,140.99795557558537
3931,branching,compiled,case distribution,3,10,168.16944256424904,10,168.16944256424904
3932,branching,compiled,case distribution,3,10,120.54544687271118,10,120.54544687271118
3933,branching,compiled,case distribution,3,10,118.69488283991814,10,118.69488283991814
3934,branching,compiled,case distribution,3,10,190.0591105222702,10,190.0591105222702
3935,branching,compiled,case distribution,3,10,127.17380188405514,10,127.17380188405514
3936,branching,compiled,case distribution,3,10,119.40313316881657,10,119.40313316881657
